mes;fecha_semana;cliente;campanya;objetivo;subojetivo;objetivo_final;disciplina;soporte;tipo_coste;pagador;producto;subproducto;impresiones;clics;inversion;impresiones_medibles;impresiones_visibles;views;views_25;views_50;views_75;video_100
8;2020-08-31;Orange;Futbol;MIDFUNNEL;Consideracion;visita;Display;taptap;CPM;Residencial;Love;Antares;48946.0;76.0;367.5260003805161;47677.0;34627.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Futbol;MIDFUNNEL;Consideracion;visita;Display;vocento;CPM;Residencial;Love;Antares;104719.0;250.0;414.6872406005858;96607.0;55870.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Futbol;MIDFUNNEL;Consideracion;visita;Video Online;momentum;CPV;Residencial;Love;Antares;1.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Go-Prepago;BRAND;Notoriedad;Cobertura;Audio;audiomotion;CPM;Low Cost;Go;Mundo;2396.0;10.0;19.39140033721926;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Go-Prepago;BRAND;Notoriedad;Cobertura;Audio;audiomotion;CPM;Low Cost;Go;Prepago;14291.0;65.0;71.6783676147461;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Go-Prepago;BRAND;Notoriedad;Cobertura;Audio;spotify;CPM;Low Cost;Go;Mundo;6860.0;3.0;25.531851543076634;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Go-Prepago;BRAND;Notoriedad;Cobertura;Audio;spotify;CPM;Low Cost;Go;Prepago;30191.0;19.0;98.83514521404346;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Go-Prepago;BRAND;Notoriedad;Cobertura;Audio;targetspot;CPM;Low Cost;Go;Mundo;16163.0;0.0;96.9778060913086;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Go-Prepago;BRAND;Notoriedad;Cobertura;Audio;targetspot;CPM;Low Cost;Go;Prepago;15324.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Go-Prepago;BRAND;Notoriedad;Cobertura;Display;adslzone;CPM;Low Cost;Go;Prepago;3005.0;5.0;0.0;2980.0;1643.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Go-Prepago;BRAND;Notoriedad;Cobertura;Display;elmundo;CPM;Low Cost;Go;Mundo;10706.0;42.0;0.0;10402.0;6519.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Go-Prepago;BRAND;Notoriedad;Cobertura;Display;elmundo;CPM;Low Cost;Go;Prepago;20698.0;149.0;0.0;20002.0;14131.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Go-Prepago;BRAND;Notoriedad;Cobertura;Display;elpais;CPM;Low Cost;Go;Mundo;7597.0;11.0;17.1480903625488;7335.0;2582.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Go-Prepago;BRAND;Notoriedad;Cobertura;Display;elpais;CPM;Low Cost;Go;Prepago;18489.0;50.0;56.285007216559286;17417.0;11025.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Go-Prepago;BRAND;Notoriedad;Cobertura;Display;eltiempo;CPM;Low Cost;Go;Prepago;7383.0;8.0;0.0;7126.0;1020.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Go-Prepago;BRAND;Notoriedad;Cobertura;Display;hph;CPM;Low Cost;Go;Mundo;5711.0;9.0;21.122774639129688;3823.0;2253.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Go-Prepago;BRAND;Notoriedad;Cobertura;Display;hph;CPM;Low Cost;Go;Prepago;65169.0;209.0;119.21075003502065;40757.0;31366.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Go-Prepago;BRAND;Notoriedad;Cobertura;Display;schibsted;CPM;Low Cost;Go;Mundo;10400.0;21.0;57.24784;8114.0;3149.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Go-Prepago;BRAND;Notoriedad;Cobertura;Display;schibsted;CPM;Low Cost;Go;Prepago;19422.0;40.0;0.0;19419.0;18041.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Go-Prepago;BRAND;Notoriedad;Cobertura;Display;seedtag;CPM;Low Cost;Go;Mundo;8849.0;69.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Go-Prepago;BRAND;Notoriedad;Cobertura;Display;smartclip;CF;Low Cost;Go;Mundo;6764.0;40.0;33.82;4335.0;1486.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Go-Prepago;BRAND;Notoriedad;Cobertura;Display;smartclip;CF;Low Cost;Go;Prepago;16194.0;104.0;80.97;10275.0;3564.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Go-Prepago;BRAND;Notoriedad;Cobertura;Display;taptap;CPM;Low Cost;Go;Mundo;1816.0;1.0;14.527905941009521;1607.0;900.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Go-Prepago;BRAND;Notoriedad;Cobertura;Display;taptap;CPM;Low Cost;Go;Prepago;3198.0;5.0;0.0;3109.0;1654.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Go-Prepago;BRAND;Notoriedad;Cobertura;Display;targetspot;CF;Low Cost;Go;Prepago;1548.0;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Go-Prepago;BRAND;Notoriedad;Cobertura;Display;topesdegama;CPM;Low Cost;Go;Prepago;926.0;2.0;0.0;912.0;513.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Go-Prepago;BRAND;Notoriedad;Cobertura;Display;vocento;CPM;Low Cost;Go;Prepago;15768.0;64.0;0.0;15209.0;10058.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Go-Prepago;BRAND;Notoriedad;Cobertura;Social Media;facebook;dCPM;Low Cost;Go;Prepago;316656.0;276.0;319.8899993896489;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Go-Prepago;BRAND;Notoriedad;Cobertura;Social Media;tiktok;CF;Low Cost;Go;Prepago;359.0;115.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Go-Prepago;BRAND;Notoriedad;Cobertura;Social Media;twitter;dCPM;Low Cost;Go;Prepago;47998.0;284.0;50.2893104553223;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Go-Prepago;PERFORMANCE;Captacion;Alta;Display;DBMINHOUSE;CPM;Low Cost;Go;Mundo;368404.0;428.0;195.98178172111486;366574.0;262034.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Go-Prepago;PERFORMANCE;Captacion;Alta;Display;DBMINHOUSE;CPM;Low Cost;Go;Prepago;711068.0;811.0;353.2435612392425;707425.0;511137.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Go-Prepago;PERFORMANCE;Captacion;Alta;Display;VERIZONINHOUSE;CPM;Low Cost;Go;Prepago;32726.0;14.0;32.20444198511543;31375.0;21661.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Sgh-Note;BRAND;Consideracion;Afinidad;Display;hph;CPM;Samsung;Love;Terminal;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Sgh-Note;BRAND;Consideracion;Afinidad;Display;retina;CPM;Samsung;Love;Terminal;82557.0;146.0;247.671005249023;77521.0;44336.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Sgh-Note;BRAND;Consideracion;Afinidad;Display;topesdegama;CPM;Samsung;Love;Terminal;55658.0;114.0;0.0;54852.0;30151.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Sgh-Note;BRAND;Consideracion;Afinidad;Social Media;facebook;CPM;Samsung;Love;Terminal;461790.0;503.0;392.450012207031;0.0;0.0;19309.0;43765.0;16014.0;9201.0;6465.0
8;2020-08-31;Orange;Sgh-Note;BRAND;Consideracion;Afinidad;Video Online;youtube;CPM;Samsung;Love;Terminal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Terminal-Renove;PERFORMANCE;Fidelizacion;Renove;Display;DBMINHOUSE;dCPM;Residencial;Renove;Terminal;238263.0;295.0;192.0438794229889;237661.0;174618.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Terminal-Renove;PERFORMANCE;Fidelizacion;Renove;Social Media;bminhousefacebook;CPM;Residencial;Renove;Terminal;43364.0;310.0;92.9000015258789;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Xsell;PERFORMANCE;Captacion;Alta;Display;DBMINHOUSE;dCPM;Residencial;Love;Eros;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Xsell;PERFORMANCE;Captacion;Crosselling;Display;DBMINHOUSE;dCPM;Residencial;Love;Antares;76924.0;94.0;95.55227321758868;76684.0;55720.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Xsell;PERFORMANCE;Captacion;Crosselling;Display;DBMINHOUSE;dCPM;Residencial;Love;Generico;49556.0;59.0;40.31259447336195;49100.0;35679.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Xsell;PERFORMANCE;Captacion;Crosselling;Display;DBMINHOUSE;dCPM;Residencial;Terminales;Antares-Terminal;58185.0;135.0;46.807232321586625;57530.0;40529.0;0.0;0.0;0.0;0.0;0.0
8;2020-08-31;Orange;Xsell;PERFORMANCE;Captacion;Crosselling;Social Media;bminhousefacebook;CPM;Residencial;4GEnCasa;4Gencasa;13946.0;25.0;27.1599998474121;0.0;0.0;845.0;3356.0;1409.0;889.0;628.0
8;2020-08-31;Orange;Xsell;PERFORMANCE;Captacion;Crosselling;Social Media;bminhousefacebook;CPM;Residencial;Love;Antares;24773.0;288.0;62.1900009155273;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;5G;BRAND;Notoriedad;Cobertura;Display;adslzone;CPM;Residencial;5G;5G;4160.0;12.0;16.64;4122.0;2428.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;5G;BRAND;Notoriedad;Cobertura;Display;elpais;CPM;Residencial;5G;5G;2.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;5G;BRAND;Notoriedad;Cobertura;Display;vocento;CPM;Residencial;5G;5G;4.0;2.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;APPRECIATE;CPM;HUAWEI;LOVE;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;APPRECIATE;CPM;RESIDENCIAL;GO;GoUp;26.0;0.0;0.0;24.0;24.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;BMIND;CPM;HUAWEI;LOVE;Eros/Terminal;250.0;0.0;0.16312361848349632;248.0;248.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;BMIND;CPM;HUAWEI;LOVE;Terminal;8.0;0.0;0.0052199557914718794;8.0;2.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;BMIND;CPM;RESIDENCIAL;FASTANDALONE;Terminal;2.0;0.0;0.0013049889478679699;2.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;BMIND;CPM;RESIDENCIAL;LOVE;LoveGenérico;4.0;0.0;0.0026099778957359397;4.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;HISPAVISTA;CPM;ALWAYSONPR;LOVE;FibraAdsl;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;HISPAVISTA;CPM;RESIDENCIAL;FASTANDALONE;Terminal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;ORANGEpibDBM;CPM;Residencial;FAStandAlone;Antares/Terminal;169500.0;578.0;60.80058598518373;168332.0;120760.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;ORANGEpibDBM;CPM;Residencial;FAStandAlone;Fibra/Adsl;311128.0;108.0;101.9086923599244;309050.0;240888.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;ORANGEpibDBM;CPM;Residencial;FAStandAlone;FibraAdsl;16284364.0;14418.0;3795.1154422760005;15957884.0;11838896.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;ORANGEpibDBM;CPM;Residencial;Go;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;ORANGEpibDBM;CPM;Residencial;Terminales;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;TABOOLA;CPM;HUAWEI;LOVE;Terminal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;TABOOLA;CPM;RESIDENCIAL;FASTANDALONE;Fibra/Adsl;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;TRADELAB;CPM;RESIDENCIAL;FASTANDALONE;FibraAdsl;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;VERIZON;CPM;HUAWEI;LOVE;Terminal-Eros;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;VERIZON;CPM;RESIDENCIAL;LOVE;LoveGenérico;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;Verizon;CPM;Residencial;Go;GoFlexible;10496246.0;8478.0;2541.3972798722825;9052754.0;5235596.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;bmind;CPM;Huawei;Love;Antares-Futbol-Terminal;8.0;2.0;0.0052199557914718794;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;bmind;CPM;Huawei;Love;Antares/Terminal;2998890.0;8638.0;1956.7591529358879;2533126.0;1862018.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;bmind;CPM;Oppo;Love;Antares/Terminal;538244.0;8334.0;351.2012356281238;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;bmind;CPM;Oppo;Love;AntaresTerminal;5111162.0;6322.0;3335.004960381373;4786198.0;2800662.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;bmind;CPM;Residencial;Love;Antares;10382970.0;14526.0;6774.830548022345;9921544.0;6146560.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;bmind;CPM;Residencial;Terminales;Terminal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;hispavista;CPM;Huawei;Love;AntaresTerminal;2.0;0.0;0.002;2.0;2.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;hispavista;CPM;Residencial;Love;Antares;151918.0;270.0;151.91799999999998;126252.0;79164.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;hispavista;CPM;Residencial;Love;Antares-Futbol;4578342.0;7248.0;4578.342000000001;1125406.0;575286.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;hispavista;CPM;Residencial;Love;Eros;644364.0;1458.0;644.3639999999999;248344.0;90766.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;hispavista;CPM;Xiaomi;Love;Antares-Fútbol-Terminal;10.0;4.0;0.010000000000000002;10.0;10.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;hispavista;CPM;Xiaomi;Love;Antares/Terminal;2.0;0.0;0.002;2.0;2.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;ogury;CPC;Residencial;Love;Antares-Futbol;276822.0;3782.0;1512.8000000000002;2.4;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;orangepibdbm;CPM;Lg;Love;Antares/Terminal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;orangepibdbm;CPM;Residencial;FAStandAlone;FibraAdsl;8043970.0;8818.0;2027.5807360410693;8000240.0;5787730.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;orangepibdbm;CPM;Residencial;Love;Antares;11323688.0;51062.0;3887.944298744201;11264922.0;7387490.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;orangepibdbm;CPM;Residencial;Love;Antares-Fútbol;2649368.0;2990.0;1581.187626489438;2634380.0;1952746.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;taboola;dCPM;Residencial;Love;Antares;2856514.0;2614.0;515.8199996948243;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;taboola;dCPM;Samsung;Love;Eros/Terminal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;verizon;CPM;Huawei;Love;AntaresTerminal;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;verizon;CPM;Huawei;Love;Eros/Terminal;0.0;0.0;0.0;26.0;12.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;verizon;CPM;Lg;Love;Antares/Terminal;0.0;0.0;0.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;verizon;CPM;Residencial;Go;GoTop;0.0;0.0;0.0;16.0;6.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;verizon;CPM;Residencial;Love;Antares;8096612.0;7674.0;1960.3873340031548;6852734.0;3827828.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;verizon;CPM;Samsung;Love;Eros/Terminal;0.0;0.0;0.0;30.0;2.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Pro;PERFORMANCE;Captacion;Alta;Display;verizon;CPM;Xiaomi;Love;Eros/Terminal;0.0;0.0;0.0;18.0;6.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Rtg;PERFORMANCE;Captacion;Alta;Display;CRITEO;CPC;RESIDENCIAL;TERMINALES;Terminal;6.0;0.0;0.0020927673564321305;6.0;6.0;0.6918850599288954;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Rtg;PERFORMANCE;Captacion;Alta;Display;GOOGLE;CPC;ALWAYSONRET;TERMINALES;Terminal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Rtg;PERFORMANCE;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;RESIDENCIAL;4GENCASA;4Gencasa;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Rtg;PERFORMANCE;Captacion;Alta;Display;GOOGLEinhouse;CPC;RESIDENCIAL;GO;TarifasGo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Rtg;PERFORMANCE;Captacion;Alta;Display;criteo;CPC;Residencial;FAStandAlone;4Gencasa;700678.0;2724.0;244.3926742950254;654066.0;249894.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Rtg;PERFORMANCE;Captacion;Alta;Display;criteo;CPC;Residencial;FAStandAlone;Fibra/Adsl;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Rtg;PERFORMANCE;Captacion;Alta;Display;criteo;CPC;Residencial;Go;GoFlexible;1367892.0;6278.0;477.1132874541101;1262552.0;476168.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Rtg;PERFORMANCE;Captacion;Alta;Display;criteo;CPC;Residencial;Love;Antares;1928386.0;7618.0;672.6105452334554;1778898.0;616896.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Rtg;PERFORMANCE;Captacion;Alta;Display;criteo;CPC;Residencial;Love;AntaresTerminal;719964.0;3930.0;251.11952616771703;615280.0;223986.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Rtg;PERFORMANCE;Captacion;Alta;Display;criteo;CPC;Residencial;Love;Eros;1335758.0;5182.0;465.90512308217825;1253480.0;432224.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Rtg;PERFORMANCE;Captacion;Alta;Display;criteo;CPC;Residencial;Love;Eros/Terminal;419534.0;1906.0;146.33117668556622;388778.0;138790.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Rtg;PERFORMANCE;Captacion;Alta;Display;criteo;CPC;Residencial;Love;LoveNegocio2;466506.0;4682.0;162.71475472995456;146068.0;63360.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Rtg;PERFORMANCE;Captacion;Alta;Display;criteo;CPC;Residencial;LoveNegocio;LoveNegocio2;937198.0;2014.0;326.8895634855799;891914.0;380568.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Rtg;PERFORMANCE;Captacion;Alta;Display;googleinhouse;CPC;Residencial;4GEnCasa;4Gencasa;90136.0;320.0;98.25405597686765;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Rtg;PERFORMANCE;Captacion;Alta;Display;googleinhouse;CPC;Residencial;FAStandAlone;Fibra/Adsl;608454.0;1596.0;543.0554695129397;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Rtg;PERFORMANCE;Captacion;Alta;Display;googleinhouse;CPC;Residencial;Go;GoFlexible;188804.0;682.0;200.9887371063232;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Rtg;PERFORMANCE;Captacion;Alta;Display;googleinhouse;CPC;Residencial;Go;prepago;358216.0;1262.0;398.815341949463;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Rtg;PERFORMANCE;Captacion;Alta;Display;googleinhouse;CPC;Residencial;Love;Antares;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Rtg;PERFORMANCE;Captacion;Alta;Display;googleinhouse;CPC;Residencial;Love;Antares-Futbol;2451202.0;6650.0;2036.0236721038839;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Rtg;PERFORMANCE;Captacion;Alta;Display;googleinhouse;CPC;Residencial;Love;Antares/Terminal;938398.0;2210.0;666.820474624634;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Rtg;PERFORMANCE;Captacion;Alta;Display;googleinhouse;CPC;Residencial;Love;Eros;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Rtg;PERFORMANCE;Captacion;Alta;Display;googleinhouse;CPC;Residencial;Love;Eros/Futbol;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Rtg;PERFORMANCE;Captacion;Alta;Display;googleinhouse;CPC;Residencial;Love;Eros/Terminal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Rtg;PERFORMANCE;Captacion;Alta;Display;googleinhouse;CPC;Residencial;LoveNegocio;LoveNegocio2;159858.0;332.0;123.06685638427734;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Rtg;PERFORMANCE;Captacion;Alta;Display;googleinhouse;CPC;Residencial;ObjetosConectados;Smarthome;46168.0;180.0;34.69401144981382;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2020-08-31;Orange;AO-Dis-Rtg;PERFORMANCE;Captacion;Alta;Display;googleinhouse;CPC;Residencial;SmartTV;Antares/Terminal;27346.0;70.0;20.272563815116875;0.0;0.0;0.0;0.0;0.0;0.0;0.0
